e 1 3 5
e 1 4 5
e 2 5 5
e 2 6 5
e 3 7 5
e 3 8 5
e 4 9 5
e 5 10 2
e 5 11 5
e 6 12 2
e 6 13 5
e 7 14 5
e 7 15 5
e 8 16 5
e 9 17 2
e 9 14 5
e 10 18 3
e 10 19 2
e 11 13 5
e 15 16 5

t # 309
v 0 6
v 1 3
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 5
v 10 2
v 11 2
v 12 2
v 13 2
v 14 3
v 15 3
v 16 2
v 17 2
v 18 2
v 19 23
v 20 23
v 21 23
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 3 5 5
e 3 6 5
e 4 7 5
e 4 8 5
e 5 9 2
e 5 10 5
e 6 11 5
e 7 12 5
e 8 13 5
e 9 14 3
e 9 15 2
e 10 16 5
e 11 16 5
e 12 17 5
e 13 17 5
e 16 18 2
e 18 19 2
e 18 20 2
e 18 21 2

t # 311
v 0 5
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 2
v 11 2
v 12 8
v 13 2
v 14 2
v 15 2
v 16 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 5
e 2 6 5
e 3 7 2
e 5 8 5
e 6 9 5
e 7 10 2
e 7 11 2
e 8 12 2
e 8 13 5
e 9 13 5
e 10 14 2
e 11 15 2
e 13 16 2

t # 312
v 0 5
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 2
v 11 2
v 12 8
v 13 2
v 14 2
v 15 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 5
e 2 6 5
e 3 7 2
e 5 8 5
e 6 9 5
e 7 10 2
e 7 11 2
e 8 12 2
e 8 13 5
e 9 13 5
e 10 14 2
e 11 15 2

t # 313
v 0 5
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 8
v 15 2
v 16 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 5
e 2 6 5
e 3 7 2
e 5 8 2
e 5 9 5
e 6 10 5
e 7 11 2
e 7 12 2
e 9 13 5
e 10 14 2
e 10 13 5
e 11 15 2
e 12 16 2

t # 314
v 0 6
v 1 6
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 2
v 10 2
v 11 3
v 12 2
v 13 2
v 14 8
v 15 2
v 16 8
v 17 2
e 0 1 2
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 5
e 5 10 5
e 6 11 2
e 6 12 5
e 7 13 5
e 9 14 2
e 9 15 5
e 10 15 5
e 12 16 2
e 12 17 5
e 13 17 5

t # 315
v 0 3
v 1 2
v 2 2
v 3 5
v 4 3
v 5 2
v 6 2
v 7 2
v 8 6
v 9 2
v 10 8
v 11 2
v 12 6
v 13 2
v 14 2
v 15 2
v 16 2
v 17 3
v 18 2
v 19 2
v 20 2
v 21 8
v 22 2
v 23 5
v 24 3
v 25 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 5
e 2 6 5
e 3 7 2
e 5 8 2
e 5 9 5
e 6 10 2
e 6 11 5
e 8 12 2
e 9 13 5
e 11 13 5
e 12 14 2
e 14 15 5
e 14 16 5
e 15 17 2
e 15 18 5
e 16 19 5
e 17 20 2
e 18 21 2
e 18 22 5
e 19 22 5
e 20 23 2
e 20 24 3
e 23 25 2

t # 316
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 3
v 6 3
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 5
v 22 2
v 23 2
v 24 2
v 25 2
e 0 1 2
e 0 2 2
e 0 3 2
e 0 4 2
e 1 5 2
e 1 6 3
e 2 7 2
e 3 8 5
e 3 9 5
e 4 10 5
e 4 11 5
e 5 12 2
e 7 13 2
e 8 14 5
e 9 15 5
e 10 16 5
e 11 17 5
e 12 18 2
e 14 19 5
e 15 19 5
e 16 20 5
e 17 20 5
e 18 21 2
e 21 22 2
e 21 23 2
e 22 24 2
e 23 25 2

t # 317
v 0 6
v 1 2
v 2 3
v 3 3
v 4 3
v 5 5
e 0 1 2
e 0 2 3
e 0 3 3
e 0 4 2
e 1 5 2

t # 318
v 0 3
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 5
v 11 2
v 12 2
v 13 2
v 14 5
v 15 17
v 16 2
v 17 2
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 5
e 5 10 2
e 5 11 5
e 6 12 5
e 6 8 2
e 7 13 5
e 8 14 3
e 9 15 2
e 9 16 5
e 11 16 5
e 12 17 5
e 13 17 5
e 14 15 2

t # 319
v 0 3
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 5
v 11 2
v 12 2
v 13 2
v 14 3
v 15 3
v 16 2
v 17 6
v 18 2
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 5
e 5 10 2
e 5 11 5
e 6 12 5
e 6 8 2
e 7 13 5
e 8 14 3
e 9 15 2
e 9 16 5
e 11 17 2
e 11 16 5
e 12 18 5
e 13 18 5

t # 320
v 0 2
v 1 3
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 5
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 3
v 18 5
v 19 2
v 20 2
v 21 2
v 22 2
e 0 1 2
e 0 2 3
e 0 3 2
e 1 4 2
e 3 5 5
e 3 6 5
e 4 7 2
e 5 8 5
e 6 9 5
e 7 10 2
e 8 11 2
e 8 12 5
e 9 12 5
e 10 13 2
e 11 14 2
e 13 15 2
e 14 16 2
e 14 17 3
e 16 18 2
e 18 19 2
e 18 20 2
e 19 21 2
e 20 22 2

t # 321
v 0 5
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 5
v 8 8
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 5
e 2 6 5
e 3 7 2
e 5 8 2
e 5 9 5
e 6 10 5
e 7 11 2
e 7 12 2
e 9 13 5
e 10 14 2
e 10 13 5
e 11 15 2
e 12 16 2

t # 322
v 0 2
v 1 6
v 2 2
v 3 3
v 4 3
v 5 3
v 6 5
v 7 2
v 8 2
e 0 1 2
e 0 2 2
e 1 3 3
e 1 4 3
e 1 5 2
e 2 6 2
e 6 7 2
e 6 8 2

t # 323
v 0 2
v 1 5
v 2 2
v 3 2
v 4 2
v 5 2
v 6 3
v 7 2
v 8 2
v 9 2
v 10 3
v 11 3
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 3
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 2
v 25 2
v 26 2
v 27 2
e 0 1 2
e 0 2 2
e 0 3 2
e 1 4 2
e 1 5 2
e 2 6 2
e 2 7 2
e 3 8 5
e 3 9 5
e 4 10 2
e 4 11 3
e 5 12 2
e 7 13 5
e 7 14 5
e 8 15 5
e 9 16 5
e 10 17 2
e 12 18 2
e 13 19 5
e 14 20 5
e 15 21 5
e 16 21 5
e 17 22 5
e 17 23 5
e 19 24 5
e 20 24 5
e 22 25 5
e 23 26 5
e 25 27 5
e 26 27 5

t # 324
v 0 3
v 1 2
v 2 2
v 3 2
v 4 2
v 5 5
v 6 2
v 7 2
v 8 8
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 3
v 15 2
v 16 2
v 17 2
v 18 5
v 19 2
v 20 2
v 21 2
v 22 3
v 23 2
v 24 8
v 25 2
v 26 2
v 27 2
v 28 3
v 29 2
v 30 2
v 31 2
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 3
e 2 5 2
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 2
e 5 10 2
e 5 11 2
e 6 12 5
e 6 9 2
e 7 13 5
e 9 14 3
e 10 15 2
e 11 16 2
e 12 17 5
e 13 17 5
e 15 18 2
e 16 18 2
e 18 19 2
e 19 20 2
e 19 21 3
e 20 22 3
e 20 23 2
e 21 24 2
e 21 25 2
e 23 26 5
e 23 27 5
e 25 28 3
e 25 26 2
e 26 29 5
e 27 30 5
e 29 31 5
e 30 31 5

t # 325
v 0 6
v 1 6
v 2 2
v 3 2
v 4 3
v 5 3
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 8
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 1 5 3
e 2 6 5
e 2 7 5
e 6 8 5
e 7 9 5
e 8 10 5
e 9 10 5
e 10 11 2

t # 326
v 0 5
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 3
v 10 5
v 11 2
v 12 2
v 13 3
v 14 3
v 15 2
v 16 6
v 17 3
v 18 3
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 5
v 25 2
v 26 3
v 27 3
v 28 5
v 29 2
v 30 2
v 31 2
v 32 2
v 33 3
v 34 3
e 0 1 2
e 0 2 2
e 0 3 2
e 1 4 2
e 2 5 2
e 3 6 5
e 3 7 5
e 4 8 2
e 5 9 2
e 6 10 2
e 6 11 5
e 7 12 5
e 10 13 3
e 10 14 2
e 11 15 5
e 12 15 5
e 15 16 2
e 16 17 3
e 16 18 3
e 16 19 2
e 19 20 5
e 19 21 5
e 20 22 5
e 21 23 5
e 22 24 2
e 22 25 5
e 23 25 5
e 24 26 3
e 24 27 2
e 25 28 2
e 28 29 2
e 28 30 2
e 29 31 2
e 30 32 2
e 31 33 2
e 32 34 2

t # 327
v 0 6
v 1 3
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 2
v 15 5
v 16 2
v 17 2
v 18 2
v 19 3
v 20 3
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 3 5 5
e 3 6 5
e 4 7 5
e 4 8 5
e 5 9 5
e 6 10 5
e 7 11 5
e 8 12 5
e 9 13 2
e 9 14 5
e 10 14 5
e 11 15 2
e 11 16 5
e 12 16 5
e 13 17 3
e 15 18 3
e 17 19 3
e 18 20 3

t # 328
v 0 2
v 1 2
v 2 5
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 3
v 10 3
v 11 3
v 12 2
v 13 2
v 14 3
v 15 3
v 16 3
e 0 1 2
e 0 2 2
e 0 3 2
e 0 4 2
e 1 5 2
e 1 6 2
e 2 7 2
e 3 8 3
e 3 9 2
e 4 10 3
e 4 11 2
e 5 12 2
e 7 13 2
e 7 14 3
e 12 15 3
e 12 16 2

t # 329
v 0 5
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 2
v 15 5
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 3
v 22 2
v 23 3
v 24 5
v 25 5
v 26 2
v 27 2
v 28 2
v 29 2
v 30 2
v 31 2
v 32 2
v 33 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 5
e 2 6 5
e 3 7 2
e 5 8 2
e 5 9 5
e 6 10 5
e 7 11 2
e 7 12 2
e 9 13 2
e 9 14 5
e 10 15 2
e 10 14 5
e 11 16 2
e 12 17 2
e 13 18 2
e 15 19 2
e 18 20 2
e 18 21 3
e 19 22 2
e 19 23 3
e 20 24 2
e 22 25 2
e 24 26 2
e 24 27 2
e 25 28 2
e 25 29 2
e 26 30 2
e 27 31 2
e 28 32 2
e 29 33 2

t # 330
v 0 2
v 1 5
v 2 2
v 3 2
v 4 2
v 5 2
v 6 5
v 7 3
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 3
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 2
v 25 2
e 0 1 2
e 0 2 2
e 0 3 2
e 1 4 2
e 1 5 2
e 2 6 2
e 3 7 2
e 4 8 2
e 5 9 2
e 6 10 2
e 6 11 2
e 7 12 2
e 8 13 2
e 8 14 3
e 10 15 2
e 11 16 2
e 12 17 2
e 13 18 2
e 18 19 5
e 18 20 5
e 19 21 2
e 19 22 5
e 20 23 2
e 20 24 5
e 22 25 5
e 24 25 5

t # 331
v 0 6
v 1 2
v 2 2
v 3 6
v 4 2
v 5 2
v 6 6
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
e 0 1 3
e 1 2 5
e 1 3 5
e 2 4 5
e 2 5 5
e 3 6 5
e 4 6 5
e 5 7 5
e 5 8 5
e 7 9 5
e 8 10 5
e 9 11 5
e 10 11 5

t # 332
v 0 6
v 1 2
v 2 2
v 3 5
v 4 2
v 5 2
v 6 6
v 7 5
v 8 6
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 2
e 3 5 2
e 4 6 3
e 4 7 2
e 5 8 3
e 5 7 2

t # 333
v 0 5
v 1 3
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 5
v 10 2
v 11 2
v 12 2
v 13 2
v 14 3
v 15 3
v 16 6
v 17 3
e 0 1 3
e 0 2 2
e 0 3 2
e 3 4 5
e 3 5 5
e 4 6 5
e 5 7 5
e 6 8 5
e 7 8 5
e 8 9 2
e 9 10 2
e 9 11 2
e 10 12 2
e 11 13 2
e 12 14 2
e 13 15 2
e 14 16 2
e 15 16 2
e 16 17 3

t # 334
v 0 3
v 1 14
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 3
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
e 0 1 3
e 1 2 2
e 1 3 2
e 1 4 2
e 2 5 5
e 2 6 5
e 3 7 5
e 3 8 5
e 4 9 5
e 4 10 5
e 5 11 2
e 5 12 5
e 6 13 5
e 7 14 5
e 7 11 2
e 8 15 5
e 9 16 5
e 10 17 5
e 12 18 5
e 13 18 5
e 14 19 5
e 15 19 5
e 16 20 5
e 17 20 5

t # 335
v 0 6
v 1 3
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 3
v 17 3
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 3 5 5
e 3 6 5
e 4 7 5
e 4 8 5
e 5 9 5
e 6 10 5
e 7 11 5
e 8 12 5
e 9 13 2
e 9 14 5
e 10 14 5
e 11 15 5
e 12 15 5
e 13 16 3
e 13 17 2

t # 336
v 0 6
v 1 3
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 3
v 17 3
v 18 3
v 19 2
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 3 5 5
e 3 6 5
e 4 7 5
e 4 8 5
e 5 9 5
e 6 10 5
e 7 11 5
e 8 12 5
e 9 13 5
e 10 13 5
e 11 14 5
e 12 14 5
e 13 15 2
e 14 16 2
e 15 17 3
e 15 18 2
e 16 19 2

t # 337
v 0 2
v 1 3
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 3
v 15 3
v 16 2
v 17 2
v 18 3
v 19 3
v 20 2
v 21 2
v 22 3
v 23 3
v 24 3
v 25 3
e 0 1 3
e 0 2 2
e 0 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 5
e 5 10 5
e 6 11 2
e 6 12 5
e 7 13 5
e 8 14 3
e 8 15 2
e 9 16 5
e 10 17 2
e 10 16 5
e 11 18 3
e 11 19 2
e 12 20 5
e 13 21 2
e 13 20 5
e 17 22 3
e 17 23 2
e 21 24 3
e 21 25 2

t # 338
v 0 5
v 1 3
v 2 3
v 3 2
v 4 2
v 5 6
v 6 6
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 11
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
e 0 1 3
e 0 2 2
e 0 3 2
e 3 4 3
e 3 5 2
e 4 6 2
e 4 7 2
e 5 8 2
e 6 9 2
e 7 10 5
e 7 11 5
e 8 12 2
e 8 9 3
e 9 13 2
e 10 14 5
e 11 15 5
e 12 16 5
e 12 17 5
e 14 18 5
e 15 18 5
e 16 19 5
e 17 20 5
e 19 21 5
e 20 21 5

t # 339
v 0 2
v 1 2
v 2 3
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 2
v 25 2
v 26 2
v 27 2
e 0 1 2
e 0 2 3
e 0 3 2
e 1 4 3
e 3 5 5
e 3 6 5
e 4 7 2
e 5 8 5
e 6 9 5
e 7 10 5
e 7 11 5
e 8 12 5
e 9 12 5
e 10 13 5
e 11 14 5
e 12 15 5
e 13 16 5
e 14 16 5
e 15 17 5
e 15 18 5
e 17 19 5
e 18 20 5
e 19 21 5
e 19 22 5
e 20 21 5
e 22 23 5
e 22 24 5
e 23 25 5
e 24 26 5
e 25 27 5
e 26 27 5

t # 340
v 0 6
v 1 2
v 2 5
v 3 6
v 4 2
v 5 2
v 6 2
v 7 3
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 8
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 2
e 2 5 2
e 3 6 2
e 4 7 3
e 4 6 2
e 5 8 5
e 5 9 5
e 6 10 2
e 8 11 5
e 9 12 5
e 11 13 5
e 12 13 5
e 13 14 2

t # 341
v 0 2
v 1 2
v 2 2
v 3 3
v 4 3
v 5 6
v 6 2
v 7 2
v 8 3
v 9 5
v 10 5
e 0 1 2
e 0 2 2
e 1 3 3
e 1 4 2
e 2 5 2
e 2 6 2
e 5 7 2
e 6 8 3
e 6 9 2
e 7 10 3
e 7 9 2

t # 342
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 2
v 10 2
v 11 2
v 12 3
v 13 2
v 14 2
v 15 2
v 16 3
v 17 2
v 18 2
v 19 2
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 5
e 2 5 5
e 3 6 2
e 3 7 5
e 4 8 5
e 4 9 5
e 5 10 5
e 6 11 2
e 7 12 3
e 7 8 5
e 9 13 5
e 10 13 5
e 11 14 5
e 11 15 5
e 13 16 2
e 14 17 5
e 15 18 5
e 17 19 5
e 18 19 5

t # 343
v 0 2
v 1 5
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 3
e 0 1 2
e 1 2 2
e 1 3 2
e 2 4 2
e 2 5 2
e 3 6 2
e 3 7 2
e 4 8 2
e 5 6 2
e 7 8 2
e 8 9 2

t # 344
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 3
v 18 2
v 19 2
v 20 2
v 21 2
e 0 1 2
e 1 2 2
e 1 3 2
e 1 4 2
e 3 5 5
e 3 6 5
e 4 7 2
e 5 8 2
e 5 9 5
e 6 10 5
e 7 11 2
e 7 12 2
e 7 8 2
e 9 13 5
e 10 13 5
e 12 14 5
e 12 15 5
e 13 16 2
e 14 17 2
e 14 18 5
e 15 19 5
e 18 20 5
e 19 20 5
e 20 21 2

t # 345
v 0 2
v 1 3
v 2 5
v 3 5
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
e 0 1 2
e 0 2 3
e 0 3 2
e 1 4 2
e 3 5 2
e 3 6 2
e 4 7 2
e 4 8 2
e 5 9 2
e 6 10 2
e 7 11 2
e 8 12 2
e 9 10 2
e 11 13 2
e 12 13 2

t # 346
v 0 2
v 1 3
v 2 5
v 3 5
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 3
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
e 0 1 2
e 0 2 3
e 0 3 2
e 1 4 2
e 3 5 2
e 3 6 2
e 4 7 2
e 5 8 2
e 6 9 2
e 7 10 2
e 8 11 2
e 9 11 2
e 10 12 2
e 12 13 2
e 13 14 2
e 14 15 2
e 15 16 2
e 16 17 2
e 17 18 2
e 18 19 2
e 19 20 2

t # 347
v 0 5
v 1 2
v 2 2
v 3 2
v 4 5
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 8
v 14 2
v 15 8
e 0 1 3
e 0 2 2
e 1 3 2
e 1 4 2
e 2 5 5
e 2 6 5
e 3 7 2
e 3 8 2
e 4 9 2
e 4 10 2
e 5 11 5
e 6 12 5
e 11 13 2
e 11 14 5
e 12 14 5
e 14 15 2

t # 348
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 3
v 17 3
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 3
v 25 2
v 26 2
e 0 1 2
e 1 2 2
e 1 3 2
e 1 4 2
e 2 5 5
e 2 6 5
e 3 7 2
e 3 8 2
e 4 9 5
e 4 10 5
e 5 11 2
e 5 12 5
e 6 13 5
e 6 14 5
e 7 15 2
e 7 11 2
e 8 16 3
e 8 17 2
e 9 18 5
e 9 11 2
e 10 19 5
e 11 20 2
e 12 21 5
e 13 22 5
e 13 21 5
e 14 23 5
e 15 24 3
e 15 17 2
e 18 25 5
e 19 25 5
e 22 26 5
e 23 26 5

t # 349
v 0 5
v 1 2
v 2 2
v 3 2
v 4 2
v 5 5
v 6 2
v 7 2
v 8 2
v 9 5
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 5
e 2 5 5
e 3 6 5
e 4 7 5
e 4 8 5
e 5 9 5
e 6 7 5
e 8 9 5

t # 350
v 0 3
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 3
v 7 3
v 8 2
v 9 3
v 10 2
v 11 3
v 12 3
e 0 1 2
e 1 2 2
e 1 3 2
e 2 4 2
e 2 5 2
e 2 6 2
e 3 7 2
e 3 8 2
e 4 9 2
e 4 10 2
e 5 6 2
e 8 11 2
e 8 10 2
e 10 12 2

t # 351
v 0 3
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 6
v 9 2
v 10 5
e 0 1 2
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 4 6 5
e 5 7 5
e 6 8 2
e 6 9 5
e 7 9 5
e 9 10 2

t # 352
v 0 6
v 1 3
v 2 3
v 3 3
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 5
v 11 5
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 6
v 19 3
v 20 3
v 21 3
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 4 5 5
e 4 6 5
e 5 7 5
e 6 8 5
e 7 9 5
e 8 9 5
e 9 10 2
e 10 11 3
e 11 12 2
e 12 13 5
e 12 14 5
e 13 15 5
e 14 16 5
e 15 17 5
e 16 17 5
e 17 18 2
e 18 19 3
e 18 20 3
e 18 21 2

t # 354
v 0 5
v 1 5
v 2 2
v 3 5
v 4 2
v 5 5
v 6 2
v 7 2
v 8 2
v 9 5
v 10 2
v 11 5
v 12 3
e 0 1 3
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 2
e 3 7 2
e 4 8 2
e 4 9 5
e 5 10 5
e 8 11 2
e 8 12 3
e 9 10 5

t # 355
v 0 2
v 1 2
v 2 2
v 3 5
v 4 5
e 0 1 5
e 0 2 5
e 1 3 5
e 2 4 5
e 3 4 5

t # 356
v 0 2
v 1 5
v 2 2
v 3 2
v 4 2
v 5 6
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 2
e 2 5 2

t # 357
v 0 5
v 1 5
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 5
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 5
v 24 5
v 25 2
v 26 2
v 27 2
v 28 2
v 29 2
v 30 2
v 31 2
v 32 3
v 33 3
v 34 3
e 0 1 3
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 5
e 5 9 5
e 6 10 2
e 6 11 5
e 7 12 5
e 8 13 5
e 9 13 5
e 11 14 5
e 12 15 2
e 12 14 5
e 13 16 5
e 14 17 2
e 16 18 5
e 16 19 5
e 18 20 5
e 19 21 5
e 20 22 5
e 21 22 5
e 22 23 2
e 23 24 3
e 24 25 2
e 25 26 5
e 25 27 5
e 26 28 5
e 27 29 5
e 28 30 2
e 28 31 5
e 29 31 5
e 30 32 3
e 30 33 2
e 31 34 2

t # 359
v 0 2
v 1 6
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 5
v 8 8
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 3
v 15 5
v 16 3
e 0 1 2
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 5
e 5 10 5
e 6 11 5
e 7 12 5
e 9 13 5
e 10 13 5
e 11 14 2
e 11 15 5
e 12 16 2
e 12 15 5

t # 360
v 0 5
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 5
v 13 2
v 14 2
v 15 2
v 16 2
v 17 5
v 18 8
v 19 2
v 20 2
v 21 2
e 0 1 2
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 2
e 4 7 5
e 4 8 5
e 5 9 5
e 5 10 2
e 6 11 2
e 7 12 5
e 7 13 5
e 8 14 5
e 9 15 2
e 9 12 5
e 10 16 2
e 11 17 2
e 13 18 2
e 13 19 5
e 14 19 5
e 15 16 2
e 17 20 2
e 17 21 2

t # 361
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 2
v 10 3
v 11 3
v 12 2
v 13 3
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 5
e 2 5 5
e 3 6 5
e 4 7 5
e 4 8 5
e 5 9 5
e 6 10 3
e 6 8 5
e 7 11 2
e 7 12 5
e 9 12 5
e 12 13 2

t # 362
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
